0.0001,5.85726285714e-07,2.51617961579e-07
0.0050995,4.34850571429e-05,2.07982406425e-05
0.010099,9.59890428571e-05,4.52104974205e-05
0.015099,0.000175902242857,7.01198329734e-05
0.020098,0.000341955042857,0.000136867262769
0.025098,0.000457189285714,0.000205092950254
0.030097,0.000792829428571,0.000327375101204
0.035097,0.000961103857143,0.000376152760022
0.040096,0.00192784171429,0.00099486906168
0.045096,0.002764387,0.00147602838318
0.050095,0.00412533857143,0.00201076419398
0.055095,0.007679,0.00410522328326
0.060094,0.0133730314286,0.00696218673896
0.065094,0.0254688485714,0.0167288248445
0.070093,0.0687328857143,0.0670827732035
0.075093,0.242823628571,0.228782926105
0.080092,0.5400484,0.303203304848
0.085092,0.60158,0.228997622764
0.090091,0.302189514286,0.230893991954
0.095091,0.122279485714,0.057913210446
0.10009,0.0737668857143,0.0281674425902
0.10509,0.0492864571429,0.0118947013854
0.11009,0.0367234428571,0.00913350202377
0.11509,0.0309346428571,0.00664344305534
0.12009,0.0264308571429,0.00601579837781
0.12509,0.0224048428571,0.00493632312451
0.13009,0.0210626857143,0.00545584120146
0.13509,0.0196492142857,0.0045566938105
0.14009,0.0183142357143,0.00478947696274
0.14509,0.0178527285714,0.00478611160971
0.15008,0.0189166,0.00547420662066
0.15508,0.0187990285714,0.00474823861168
0.16008,0.0184505714286,0.00421477227845
0.16508,0.0178140571429,0.00483737331879
0.17008,0.0182857528571,0.00511792599708
0.17508,0.0202431957143,0.00593124227172
0.18008,0.0218974714286,0.00700960522777
0.18508,0.0207873428571,0.00527961283723
0.19008,0.0224922714286,0.00625152958636
0.19508,0.0227237857143,0.00637014901573
0.20008,0.0245763714286,0.00762974025615
0.20508,0.0253699,0.00766086335334
0.21008,0.0292776428571,0.00894490182815
0.21508,0.0305181142857,0.0089579734324
0.22008,0.0329369857143,0.0110280937408
0.22508,0.0356489285714,0.0124234995855
0.23008,0.0389820142857,0.0132403546581
0.23508,0.0443052714286,0.0138565223672
0.24008,0.0485199571429,0.0165759368996
0.24508,0.0552408285714,0.0171581997657
0.25008,0.0702179,0.0257624644408
0.25507,0.0684106285714,0.0204079823894
0.26007,0.0730752428571,0.0270696216029
0.26507,0.1011973,0.0434477072525
0.27007,0.1042013,0.0388644086343
0.27507,0.120681671429,0.0530448236106
0.28007,0.1533835,0.0629444566185
0.28507,0.178969142857,0.0789402019083
0.29007,0.205375728571,0.0871263029973
0.29507,0.252202142857,0.122982072871
0.30007,0.318301285714,0.148316063824
0.30507,0.377746714286,0.187134871582
0.31007,0.417223,0.172315648194
0.31507,0.508508142857,0.190916056245
0.32007,0.599556428571,0.228181724854
0.32507,0.704796714286,0.200825713811
0.33007,0.749926428571,0.194404658601
0.33507,0.832543,0.159109846479
0.34007,0.870472142857,0.105863049373
0.34507,0.872290571429,0.111232664035
0.35007,0.831531714286,0.133127964573
0.35506,0.814072,0.148912332355
0.36006,0.774839,0.164462586463
0.36506,0.659320142857,0.173916784678
0.37006,0.636367142857,0.171748633583
0.37506,0.547692428571,0.156398729082
0.38006,0.517906285714,0.148190938254
0.38506,0.453234,0.131606686591
0.39006,0.415335428571,0.112935501235
0.39506,0.382204714286,0.100692404987
0.40006,0.338917571429,0.0892344986528
0.40506,0.311454285714,0.0705734863725
0.41006,0.306639714286,0.0685769383763
0.41506,0.279528857143,0.0620531294374
0.42006,0.252035571429,0.0507647707044
0.42506,0.248598142857,0.0465532010651
0.43006,0.234371285714,0.0441037511499
0.43506,0.230150142857,0.0386928220915
0.44006,0.221898571429,0.0363513289317
0.44506,0.211555428571,0.032958996417
0.45006,0.206379285714,0.0231537603439
0.45505,0.200744571429,0.0226331461537
0.46005,0.196746571429,0.0207067403026
0.46505,0.191362571429,0.0188119936428
0.47005,0.191945142857,0.0191482442122
0.47505,0.187695,0.0155434321224
0.48005,0.187942142857,0.0156479549456
0.48505,0.188233,0.0147209015009
0.49005,0.186347285714,0.013650756852
0.49505,0.187061857143,0.0130670304084
0.50005,0.190003857143,0.0114883557561
0.50505,0.192024714286,0.00882564958701
0.51005,0.193371857143,0.00916839108691
0.51505,0.194631857143,0.00868320518388
0.52005,0.198795,0.00651032690643
0.52505,0.202441285714,0.00722650220101
0.53005,0.205568857143,0.00643740532088
0.53505,0.210145,0.0055670745716
0.54005,0.218569428571,0.00774028716442
0.54505,0.221789,0.00661935628074
0.55005,0.229056,0.00784429281161
0.55504,0.235093714286,0.0088184268392
0.56004,0.242689857143,0.0105271182453
0.56504,0.248691571429,0.010031528104
0.57004,0.264098,0.0146443990854
0.57504,0.268369714286,0.0142238892583
0.58004,0.280004571429,0.0186439898922
0.58504,0.291167,0.021750416111
0.59004,0.307292857143,0.0230108548387
0.59504,0.314967285714,0.0223924825984
0.60004,0.332882571429,0.0286022822609
0.60504,0.348497571429,0.0365273527036
0.61004,0.365423571429,0.037176038444
0.61504,0.390519,0.0357668048875
0.62004,0.391921428571,0.0474090049097
0.62504,0.411880285714,0.0424012784838
0.63004,0.436951571429,0.0484358020074
0.63504,0.461310857143,0.0507756988485
0.64004,0.473242,0.0567866926967
0.64504,0.493115142857,0.0590970898665
0.65004,0.530793714286,0.0707605405207
0.65503,0.545333285714,0.0628483720603
0.66003,0.576958285714,0.0711230347049
0.66503,0.613666857143,0.0769344847172
0.67003,0.628566428571,0.0854341597127
0.67503,0.660549285714,0.0790867005854
0.68003,0.683381571429,0.0834805540682
0.68503,0.700748,0.0761134744144
0.69003,0.737734857143,0.0798902872291
0.69503,0.782124857143,0.0856866980799
0.70003,0.782287,0.0821436259478
0.70503,0.823012285714,0.0717077668471
0.71003,0.844693571429,0.0755162509291
0.71503,0.876492571429,0.0645021231696
0.72003,0.882605571429,0.071021385967
0.72503,0.908829285714,0.0550909533492
0.73003,0.905450428571,0.0665890239011
0.73503,0.923535,0.0660150394066
0.74003,0.954948142857,0.0445268720243
0.74503,0.952332857143,0.0475664021025
0.75003,0.966907857143,0.0356664237822
0.75502,0.971691428571,0.0252402125464
0.76002,0.973636857143,0.0270345122571
0.76502,0.979488571429,0.0198268765126
0.77002,0.976917428571,0.0216454076743
0.77502,0.976140714286,0.0263589512214
0.78002,0.981181571429,0.0201484358582
0.78502,0.977856857143,0.0217211837709
0.79002,0.969112285714,0.027867497718
0.79502,0.960783428571,0.0287617784015
0.80002,0.957637142857,0.0376980574393
0.80502,0.951065285714,0.0428156150328
0.81002,0.949549142857,0.0433887894258
0.81502,0.928310571429,0.0504530251645
0.82002,0.930130714286,0.0499007670517
0.82502,0.921608571429,0.0508391876772
0.83002,0.902392714286,0.0535838688659
0.83502,0.909779428571,0.060157576245
0.84002,0.909368,0.0468318892148
0.84502,0.894015,0.049227497361
0.85002,0.882546,0.058846111084
0.85501,0.879544428571,0.0630243205355
0.86001,0.872201285714,0.0600911570609
0.86501,0.855837571429,0.0571429308823
0.87001,0.863269714286,0.0511321842447
0.87501,0.850395142857,0.0585806888889
0.88001,0.872305,0.0561392118564
0.88501,0.849919571429,0.060991548933
0.89001,0.843940285714,0.0598811382173
0.89501,0.844977571429,0.0588091694123
0.90001,0.834982285714,0.0620116173026
0.90501,0.836335857143,0.0631686979782
0.91001,0.836190571429,0.0555807368708
0.91501,0.829873571429,0.0590887575006
0.92001,0.844757428571,0.049469847835
0.92501,0.833619,0.0607189987248
0.93001,0.810227857143,0.0582903367609
0.93501,0.828717714286,0.0657868451499
0.94001,0.833385,0.0589614684288
0.94501,0.833516857143,0.0649426295509
0.95001,0.821847,0.0608577853771
0.955,0.829384428571,0.0630777328978
0.96,0.831712428571,0.0628096404438
0.965,0.825700571429,0.0678140224835
0.97,0.850224428571,0.0588879564363
0.975,0.842837857143,0.0636436669477
0.98,0.838121285714,0.063278902034
0.985,0.859076285714,0.0725242232671
0.99,0.857660285714,0.0616915489228
0.995,0.847059142857,0.064969677669
